ID,year,job_id,why_left
139,1984,11,5
139,1984,12,1
139,1984,13,5
139,1985,14,5
139,1987,15,5
139,1987,16,5
139,1987,17,5
139,1988,19,5
139,1992,23,6
139,1993,23,6
139,1993,24,6
139,1998,24,5
139,2006,26,1
139,2008,27,1
140,1979,1,5
140,1979,2,3
140,1979,3,3
141,1980,1,5
141,1980,2,5
141,1981,3,4
141,1982,4,5
141,1985,5,5
141,1986,6,5
141,1987,7,5
141,1987,8,5
141,1988,9,5
141,1988,10,5
141,1989,11,6
141,1989,12,6
141,1989,13,6
141,1991,9,5
141,1992,14,6
141,1993,15,6
141,1996,16,1
141,1996,17,6
141,2000,18,5
141,2004,20,5
141,2010,21,6
141,2016,21,6
142,1979,1,6
142,1980,2,5
142,1984,3,5
142,1987,1,5
142,1991,4,1
142,1992,5,6
143,1979,1,5
143,1979,2,5
143,1979,3,5
143,1980,4,4
143,1981,5,5
143,1982,6,5
143,1984,7,4
143,1991,8,5
143,1996,9,5
143,2004,10,1
143,2004,11,5
143,2008,12,5
144,1981,1,2
144,1982,2,2
144,1982,3,1
144,1988,3,5
144,1989,5,5
144,1992,4,4
145,1980,1,2
145,1980,2,5
145,1980,3,2
145,1980,4,5
145,1981,5,5
145,1982,6,3
145,1985,7,2
145,1986,8,5
145,1989,9,5
145,1996,11,1
145,1996,12,5
145,1996,13,1
145,1998,14,5
145,2000,15,5
145,2002,16,1
145,2002,17,5
145,2004,16,1
145,2004,18,5
145,2006,19,5
145,2006,20,1
145,2012,21,5
145,2018,22,1
146,1980,1,5
146,1980,2,5
146,1980,3,3
146,1982,4,5
146,1983,5,7
146,1993,6,6
146,1993,7,5
146,2000,9,6
146,2012,10,6
146,2012,11,6
146,2016,13,6
146,2018,14,1
146,2014,12,1
147,1980,2,5
147,1980,1,5
147,1989,3,4
147,2004,4,6
147,2008,5,5
148,1980,1,5
148,1980,2,1
148,1981,3,5
148,1984,4,5
148,1984,5,5
148,1988,7,1
148,2004,6,1
149,1980,1,5
149,1983,2,7
149,1983,3,7
149,1983,4,4
149,1984,4,5
149,2004,6,5
149,2008,7,6
149,2018,9,3
149,2014,8,1
150,1979,1,6
150,1980,2,2
150,1981,4,5
150,1981,5,5
150,1983,3,7
150,1984,6,5
150,1984,7,5
150,1984,8,5
150,1985,10,5
150,1986,9,5
150,1986,12,5
150,1987,13,5
150,1988,11,5
150,1988,14,5
150,1989,15,5
150,1991,14,6
150,1991,17,6
150,1991,18,1
150,1992,22,6
150,1993,19,6
150,1993,21,5
150,1994,25,6
150,1996,22,6
150,1996,23,2
150,2000,31,5
150,2000,32,6
150,2000,33,5
150,2002,24,5
150,2002,34,5
150,2002,35,5
150,2006,24,5
151,1979,1,5
151,1979,3,1
151,1980,3,1
151,1980,4,5
151,1981,2,1
151,1982,5,5
151,1982,6,5
151,1983,2,7
151,1983,7,7
151,1983,8,1
151,1984,9,5
151,1984,10,5
151,1984,11,1
151,1985,12,5
151,1985,13,5
151,1985,14,1
151,1987,15,5
151,1989,16,5
152,1979,1,5
152,1980,3,5
152,1981,2,5
152,1982,4,5
152,1982,6,1
152,1989,7,6
152,2014,8,5
153,1984,1,5
153,1984,2,5
153,1984,3,2
153,1984,4,5
153,1984,5,4
153,1986,6,4
153,1987,7,5
153,1993,8,5
153,1996,10,6
153,1998,9,6
153,2000,11,6
153,2002,12,5
153,2006,13,6
153,2006,14,5
155,1980,1,5
155,1980,2,1
155,1980,3,2
155,1980,4,5
155,1981,5,5
155,1981,7,5
155,1982,6,5
155,1982,8,5
155,1983,9,7
155,1983,10,7
155,1984,11,5
155,1985,12,5
155,1986,13,5
155,1986,14,5
155,1987,14,5
155,1987,15,4
155,1988,16,5
155,1988,17,5
155,1988,18,1
155,1988,19,1
155,1992,21,1
155,1993,21,1
155,1993,22,1
155,1994,23,1
155,1998,24,5
155,1998,25,5
155,2000,26,6
155,2002,27,5
155,2004,28,5
155,2010,27,1
155,2016,29,1
156,1983,1,7
156,1991,2,6
157,1979,1,5
157,1980,2,5
157,1980,3,5
157,1980,4,5
157,1981,5,5
157,1983,1,7
157,1987,6,5
157,1989,7,6
157,1992,8,6
157,1998,9,5
157,2002,11,1
158,1979,2,5
158,1980,1,5
158,1980,3,5
158,1981,4,5
158,1981,5,1
158,1988,6,4
158,1991,7,1
158,1996,9,1
158,1998,11,1
158,2000,10,5
158,2000,12,5
158,2008,13,5
159,1979,1,5
159,1980,2,3
159,1981,4,1
159,1982,5,1
159,1983,3,7
159,1988,7,1
160,1979,1,5
160,1979,2,5
160,1979,3,5
160,1980,1,5
160,1980,4,5
160,1980,5,5
160,1980,6,5
160,1980,7,1
160,1980,8,1
160,1980,9,5
160,1981,4,5
160,1981,10,5
160,1982,12,5
160,1984,13,1
160,2018,11,5
161,1979,1,5
161,1979,2,5
161,1981,3,5
161,1981,4,1
161,1982,4,1
161,1983,5,7
161,1984,5,5
161,1984,7,1
161,1985,8,1
161,1989,9,5
161,1996,10,5
161,2006,11,6
161,2014,12,6
162,1979,1,5
162,1979,2,1
162,1980,3,5
162,1980,4,5
162,1980,5,1
162,1981,7,5
162,1981,8,5
162,1982,9,1
162,1983,9,3
162,1984,6,5
162,1985,10,5
162,2002,6,5
162,2004,12,5
163,1979,1,5
163,1979,2,5
163,1980,4,5
163,1980,5,5
163,1980,6,5
163,1980,8,3
163,1981,7,5
163,1981,9,5
163,1981,10,5
163,1981,11,5
163,1982,12,5
163,1985,13,5
164,1979,1,1
164,1980,2,6
164,1980,3,5
164,1980,4,5
164,1980,5,5
164,1980,6,5
164,1981,7,5
164,1984,8,5
164,1984,9,5
164,1984,10,5
164,1984,11,5
164,1985,12,5
164,1985,13,5
164,2000,15,5
164,2000,16,5
164,2012,14,5
165,1979,1,6
165,1980,3,5
165,1983,2,7
165,1983,4,7
165,1983,6,7
165,1987,7,4
165,1993,5,4
165,1998,8,4
165,2008,9,1
166,1979,1,2
166,1981,2,5
166,1981,3,5
166,1984,4,5
166,1986,5,5
166,1986,6,5
166,2012,8,5
167,1980,1,2
167,1980,2,2
167,1980,3,2
167,1980,4,2
167,1980,5,5
167,1981,6,5
167,1982,7,5
167,1982,8,2
167,1982,9,2
167,1983,10,4
167,1984,11,4
167,1988,12,1
167,1989,12,1
167,1991,12,1
167,1991,13,1
167,1991,14,1
167,1991,16,6
167,1992,14,1
167,1993,14,1
167,1996,18,1
167,1998,17,6
167,2002,18,2
167,2002,19,6
168,1980,1,1
168,2010,2,1
168,2010,3,1
168,2010,4,1
168,2014,5,6
168,2014,6,-3
169,1982,1,3
169,1982,2,1
169,2010,3,1
170,1980,1,6
170,1980,2,6
170,1982,3,5
171,1980,1,5
171,1987,3,1
171,1988,2,5
171,1989,4,1
171,1989,5,5
171,1989,6,5
171,1996,7,5
173,1979,1,1
173,1979,2,1
173,1980,3,5
173,1980,4,5
173,1982,6,5
173,1982,7,5
173,1982,8,5
173,1982,9,5
173,1983,10,4
173,1984,11,5
173,1984,12,5
173,1984,13,5
173,1985,14,5
173,1985,15,5
173,1987,16,5
173,1987,17,5
173,1988,18,5
173,1989,19,5
174,1979,1,5
174,1979,2,1
174,1980,3,5
174,1980,4,5
174,1980,5,5
174,1980,6,2
174,1980,7,5
174,1982,9,5
174,1984,8,5
174,1984,10,5
174,1985,11,4
174,1987,12,5
174,1998,14,1
174,2000,15,1
174,2010,13,6
174,2016,18,6
174,2018,20,5
174,2014,16,5
174,2014,17,2
175,1979,1,5
175,1979,2,3
175,1980,3,5
175,1983,5,6
175,1984,4,1
175,1985,6,5
175,1991,8,5
175,1992,9,4
175,1996,11,6
175,2008,7,1
175,2010,12,1
175,2016,14,5
175,2016,15,5
175,2014,13,5
176,1979,1,6
176,1979,2,5
176,1979,3,5
176,1980,5,5
176,1980,6,5
176,1980,4,5
176,1981,7,5
176,1982,9,5
176,1982,10,5
176,1984,10,5
176,1984,12,5
176,1985,13,5
176,1988,14,2
176,1988,15,5
176,1988,16,1
176,1989,17,5
176,1992,18,5
176,1992,19,5
177,1979,1,5
177,1979,2,5
177,1979,3,5
177,1980,4,5
177,1980,5,5
177,1981,6,5
177,1983,7,7
177,1984,8,5
177,1984,9,5
177,1986,10,5
177,1987,11,5
177,1987,12,5
177,1988,13,2
177,2010,14,5
178,1980,1,2
178,1984,3,5
178,1984,4,5
178,1984,5,5
178,1984,6,5
178,1993,8,1
178,1994,7,6
178,1994,9,5
178,2000,8,5
179,1979,1,5
179,1979,2,5
179,1983,3,6
179,1986,4,5
179,1987,5,2
179,1987,6,5
179,2016,7,5
179,2018,8,5
180,1980,1,4
180,1982,2,4
180,1994,3,6
180,1998,4,6
180,1998,5,6
180,2018,7,5
181,1979,1,5
181,1998,3,5
181,1998,4,5
181,2002,5,1
181,2004,6,5
181,2006,7,6
181,2008,8,5
181,2012,9,5
181,2016,11,6
181,2014,10,5
182,2010,1,6
183,1979,1,5
183,1984,2,4
183,1987,2,4
183,2000,3,6
184,1979,2,1
184,1980,1,5
184,1980,4,5
184,1980,3,5
184,1982,5,1
184,1985,6,5
184,1985,7,5
184,1985,8,1
184,1986,9,5
184,1991,10,2
184,1996,11,6
184,1998,12,6
184,1998,13,5
184,1998,14,1
184,1998,15,1
184,2006,16,5
184,2016,17,5
184,2018,18,5
185,1981,1,5
185,1982,2,5
185,1983,3,7
185,1983,4,1
185,1984,4,1
185,1985,5,5
185,1986,6,5
185,1986,7,1
185,1988,7,5
185,1991,8,5
185,2000,9,5
185,2002,10,1
186,1980,1,5
186,1980,2,1
186,1980,3,1
186,1981,5,5
186,1981,6,5
186,1983,4,5
186,1983,7,3
186,1985,8,5
186,1986,9,5
186,1987,10,1
186,2006,11,1
186,2006,12,5
186,2008,11,5
186,2008,13,1
187,1980,1,5
187,1981,2,5
187,1982,3,5
187,1983,4,7
187,1984,5,5
187,1984,6,1
187,1985,7,1
187,1985,8,2
187,1985,9,1
187,1986,10,5
187,1986,11,5
187,1986,12,5
187,1988,14,5
187,1989,13,6
187,1992,13,1
188,1979,1,6
188,1979,2,6
188,1980,4,5
188,1980,3,5
188,1980,6,5
188,1981,5,5
188,1985,7,4
188,1993,8,6
188,1994,9,1
188,2004,10,1
188,2006,11,5
188,2018,12,5
188,2018,13,5
189,1986,1,5
189,1989,2,5
189,1991,3,6
189,1992,4,1
189,1998,5,5
189,1998,6,5
189,2000,7,3
189,2006,8,3
190,1980,1,5
190,1980,2,1
190,1981,2,1
190,1982,3,1
190,1984,4,5
190,1986,5,5
190,1987,6,5
190,1988,7,3
190,1992,8,6
190,2000,9,6
190,2014,10,6
191,1980,1,1
191,1981,1,1
191,1982,1,1
191,1983,1,3
191,1984,3,1
191,1985,3,4
191,1987,3,5
191,1987,4,5
191,1988,5,1
191,1989,6,6
191,1994,7,6
191,1996,8,1
191,1998,10,5
191,2000,9,5
191,2002,11,6
191,2004,12,6
191,2018,15,5
191,2014,13,1
191,2014,14,5
192,1981,1,5
192,1983,2,7
192,1983,3,3
192,1984,3,5
192,1985,3,5
192,1985,4,1
192,1985,5,5
192,2000,6,4
192,2010,9,1
192,2018,10,1
193,1982,1,5
193,1996,2,6
193,1998,3,1
193,2002,4,6
193,2004,5,1
193,2014,6,1
194,1981,1,3
194,1983,3,7
194,1983,4,7
194,1984,5,5
194,1985,6,5
194,1987,7,5
194,1988,9,5
194,1992,10,5
194,1998,11,5
194,2002,12,5
195,1979,1,5
195,1979,2,1
195,1979,3,5
195,1980,4,1
195,1980,4,5
195,1980,5,5
195,1991,6,5
195,1993,7,5
195,1998,8,5
195,2000,9,5
195,2004,10,6
195,2012,12,1
196,1980,1,1
196,1983,2,7
196,1983,3,3
196,1984,3,1
196,1985,4,1
196,1987,5,5
196,1991,5,5
196,1991,6,5
196,1992,7,5
196,2000,8,5
196,2002,9,5
196,2018,10,5
196,2018,11,5
196,2018,12,5
197,1979,1,5
197,1980,2,1
197,1980,3,5
197,1980,4,5
197,1980,5,5
197,1981,6,5
197,1981,7,5
197,1981,8,1
197,1982,8,1
197,1982,9,1
197,1982,10,5
197,1983,11,7
197,1983,12,7
197,1984,12,5
197,1984,13,5
197,1985,14,5
197,1986,15,5
197,1987,16,2
197,1987,17,1
197,1988,18,5
197,1989,20,4
197,2002,21,6
197,2006,22,5
197,2012,23,3
197,2016,26,5
197,2018,27,1
197,2014,24,1
197,2014,25,1
198,1982,1,5
198,1982,2,5
198,1988,4,5
198,2016,3,5
198,2016,5,3
198,2018,6,5
199,1979,1,1
199,1979,2,6
199,1980,3,5
199,1980,4,1
199,1980,5,1
199,1980,6,1
199,1980,7,1
199,1981,8,5
199,1987,9,5
199,1987,10,1
199,1987,12,1
199,1988,11,5
199,1991,10,5
199,1991,12,5
199,1998,14,1
199,2012,15,2
200,1982,1,5
200,1982,2,4
200,1992,3,5
200,1993,4,5
200,1998,5,1
200,2002,6,6
200,2004,7,1
200,2004,8,1
200,2016,9,5
201,1980,1,5
201,1986,2,5
201,1992,3,5
201,1998,4,1
201,2004,5,1
201,2016,7,5
202,1979,1,1
202,1979,2,6
202,1979,3,1
202,1979,4,2
202,1980,5,5
202,1980,6,2
202,1980,7,5
202,1980,8,1
202,1980,9,5
202,1980,10,3
202,1980,11,1
202,1980,12,1
202,1981,14,2
202,1981,15,2
202,1981,16,5
202,1981,17,2
202,1981,18,2
202,1982,19,5
202,1983,20,4
202,1986,21,5
202,1986,22,5
202,1987,23,5
202,1987,25,5
202,1988,26,5
202,1988,27,1
202,1989,24,5
202,1989,28,5
202,1991,30,6
202,1992,29,1
202,1993,32,6
202,1998,31,1
202,1998,33,6
202,1998,35,1
202,2004,34,6
202,2006,36,5
202,2008,37,1
202,2012,38,5
202,2016,40,5
202,2014,39,5
203,1980,1,5
203,1980,2,1
203,1981,3,5
203,1983,4,7
203,1989,6,5
204,1991,1,5
204,1992,2,6
204,1994,3,5
204,2018,4,5
205,1979,1,1
205,1981,2,3
205,2010,4,1
205,2016,5,1
206,1985,1,1
206,1985,2,5
206,1985,3,1
206,2000,4,1
206,2016,5,1
207,1980,1,5
207,1980,2,5
207,1980,3,5
207,1982,4,5
207,1983,5,7
207,1984,6,5
207,1984,7,5
207,1987,8,5
207,1988,9,5
207,1988,10,1
207,1989,10,1
207,1991,11,6
207,1991,12,5
207,1992,13,6
207,1994,15,1
207,1996,16,6
207,2000,17,5
208,1991,1,3
208,1996,2,1
209,1979,1,6
209,1992,2,6
209,1993,3,6
209,1998,4,1
209,1998,5,6
210,1979,1,5
210,1980,2,6
210,1981,2,5
210,1981,3,5
210,1982,2,1
210,1983,2,3
210,1984,2,5
210,1984,4,5
210,1985,5,5
210,1987,2,5
210,1987,6,5
210,1988,7,1
210,1991,8,1
210,1991,9,5
210,1991,10,5
210,1992,11,5
210,2000,12,1
210,2002,13,6
210,2002,14,5
211,1980,1,5
211,1982,2,5
211,1983,3,7
211,1986,4,1
211,1986,5,5
211,1988,7,5
211,1989,8,1
211,1996,6,4
211,2014,9,5
212,1979,1,1
212,1979,2,1
212,1979,3,5
212,1980,4,6
212,1983,6,7
212,1994,5,6
212,1996,7,6
212,1996,8,6
212,1996,9,6
212,2016,10,1
213,1980,1,5
213,1980,3,5
213,1981,2,5
213,1982,4,1
213,1983,4,3
213,1984,4,1
213,1986,5,5
213,1986,6,5
213,1987,7,5
213,1989,8,5
213,1993,9,5
213,1994,10,5
213,1996,11,6
213,2000,10,6
213,2002,12,5
213,2004,13,2
214,1980,1,5
214,1980,2,1
214,1980,3,1
214,1980,4,5
214,1982,5,5
214,1983,6,7
214,1984,7,5
214,1988,8,1
214,1988,9,1
214,1989,8,1
214,1991,9,6
214,1991,10,2
214,1991,11,5
214,1991,12,6
214,1996,13,6
214,1996,14,1
214,1996,15,5
214,2002,16,6
214,2008,18,6
214,2012,19,6
215,1979,1,1
215,1979,2,5
215,1980,3,5
215,1980,4,5
215,1980,5,5
215,1980,6,5
215,1980,7,5
215,1980,8,5
215,1981,9,3
215,1983,10,1
215,1983,11,1
215,1984,13,1
215,1984,14,1
215,1984,15,1
215,1984,16,1
215,1985,17,1
215,1985,18,1
215,1985,19,1
215,1986,20,1
215,1986,21,1
215,1987,22,3
216,1979,1,5
216,1979,2,5
216,1980,3,5
216,1980,4,5
216,1993,7,5
216,1993,8,5
216,1993,9,5
216,1994,6,2
216,1994,10,2
216,2010,11,1
217,1980,1,3
218,1980,1,5
218,1984,2,5
218,1985,2,5
218,1985,3,5
218,1988,4,5
218,1989,5,6
218,1998,6,5
218,2002,8,-2
218,2006,7,5
218,2010,9,6
218,2012,10,5
218,2014,11,5
219,1979,2,6
219,1980,1,5
219,1980,3,5
219,1981,4,1
219,1992,6,6
219,2014,5,5
220,1980,1,5
220,1982,2,1
220,1982,3,3
220,1985,5,1
220,1989,4,5
220,1989,6,1
220,1998,7,3
221,1980,1,3
221,1981,1,1
221,1982,1,3
221,1996,2,1
221,2000,3,6
221,2000,4,5
221,2002,5,5
221,2004,5,6
221,2010,6,6
221,2012,7,5
221,2014,8,1
222,1980,1,5
222,1983,2,1
222,1985,3,2
222,1988,4,5
222,1988,5,1
222,1989,5,1
222,1991,6,6
222,1991,7,1
222,1992,9,5
222,1993,8,1
222,1996,10,2
223,1984,3,5
223,1985,2,2
223,2018,4,2
224,1987,1,5
225,1980,1,-3
225,1980,2,6
225,1980,3,5
225,1987,4,5
226,1981,1,5
226,1986,2,1
226,1986,3,5
226,1987,4,5
226,1988,5,2
226,1988,6,2
227,1985,1,4
227,1988,2,5
227,1989,2,6
227,1989,3,5
227,1996,4,1
227,2004,5,1
227,2008,6,5
227,2018,7,1
228,1980,1,5
228,1981,1,5
228,1981,2,5
228,1982,3,5
228,1982,4,5
228,1983,4,7
228,1996,5,1
228,2004,6,2
228,2006,7,5
228,2010,8,2
229,1979,1,1
229,1979,2,5
229,1980,3,5
229,1980,4,5
229,1980,5,2
229,1980,6,2
229,1981,7,2
229,1981,8,5
229,1981,9,5
229,1982,10,5
229,1982,11,5
229,1983,12,7
229,1983,13,1
229,1983,14,1
229,1983,15,7
229,1984,13,5
229,1984,17,5
229,1984,18,2
229,1984,19,5
229,1985,20,5
229,1985,21,5
229,1985,22,5
229,1987,23,5
229,1988,24,5
229,1988,26,4
229,1988,27,5
229,1988,28,5
229,1989,29,6
229,1989,30,6
229,1991,31,1
229,1991,32,6
229,1991,33,6
229,1991,34,4
229,1996,35,2
229,2000,36,1
229,2002,37,6
229,2012,38,1
229,2014,39,-3
230,1981,1,1
230,1984,2,5
230,1985,3,5
230,1987,4,5
230,1989,5,6
230,2012,7,6
231,1979,2,5
231,1980,1,5
231,1987,4,1
231,1989,3,4
231,1994,5,4
231,1998,6,1
232,1980,1,1
232,1980,2,5
232,1987,4,5
232,1992,3,1
232,1996,5,6
232,2010,6,5
233,1982,1,5
233,1982,2,1
233,1984,2,5
233,1984,3,1
233,1985,3,5
233,1987,4,5
233,1988,5,5
233,1989,6,1
233,1991,8,5
233,1992,9,5
234,1979,1,1
234,1979,2,1
234,1980,1,1
234,1980,3,5
234,1981,4,1
234,1982,5,1
234,1982,6,1
234,1982,7,1
234,1985,8,5
234,1987,10,5
234,1987,11,1
234,1987,13,1
234,1989,12,1
234,1991,14,1
235,1985,2,1
235,1987,1,5
235,1987,3,5
235,1987,4,5
235,2010,5,5
235,2012,6,1
236,1980,1,5
236,1998,1,5
236,2004,2,1
236,2006,3,5
236,2006,4,5
236,2012,5,1
237,1979,1,5
237,1979,2,5
237,1979,3,5
237,1980,1,1
237,1980,4,1
237,1980,5,5
237,1980,1,5
237,1982,6,5
237,1982,7,1
237,1988,6,5
237,1992,8,6
238,1979,1,5
239,1980,1,2
239,2006,2,5
239,2006,3,6
239,2012,4,5
240,1980,1,2
240,1980,2,1
240,1980,3,1
240,1981,3,1
240,1981,5,5
240,1982,3,1
240,1983,3,3
240,1983,5,3
240,1984,3,1
240,1984,4,1
240,1984,6,5
240,1984,7,5
240,1985,3,1
240,1987,9,5
240,1989,11,3
240,2008,10,1
241,1980,1,5
241,1980,2,2
241,1981,3,1
241,1983,3,7
241,1985,4,5
241,1986,5,5
241,1987,6,5
242,1979,2,1
242,1979,3,5
242,1979,4,1
242,1980,1,5
242,1980,5,1
242,1980,6,5
242,1980,7,5
242,1980,8,1
242,1981,8,1
242,1985,9,5
242,1986,10,5
242,1987,11,5
242,1987,12,5
242,1988,13,5
242,1989,14,6
242,1989,15,6
242,1993,16,6
242,1998,17,5
242,1998,19,6
242,2008,18,5
243,1979,2,5
243,1980,3,1
243,1987,1,5
243,1989,5,5
243,1998,6,5
243,2004,7,5
244,1979,1,4
244,1980,2,4
244,1983,5,3
244,1984,6,5
244,1987,7,5
244,1987,8,5
244,1996,9,6
244,1998,10,5
244,2002,12,5
244,2004,13,1
244,2016,11,5
244,2016,14,1
245,1980,1,3
245,1980,1,3
245,1981,1,1
245,1981,2,5
245,1982,2,5
245,1983,3,7
245,1984,4,5
245,1984,5,5
245,1985,6,5
245,1992,7,4
245,2000,8,4
245,2014,7,1
246,1980,1,1
246,1980,2,1
246,1980,3,1
246,1980,2,1
246,1980,3,1
246,1981,2,1
246,1981,3,1
246,1981,4,3
246,1982,2,5
246,1982,4,3
246,1982,5,5
246,1983,4,3
246,1984,6,5
246,1985,6,5
246,1985,7,5
246,1986,6,5
246,1987,8,5
246,1988,9,5
247,1979,1,5
247,1979,2,6
247,1979,3,3
247,1980,4,2
247,1980,5,1
247,1980,6,3
247,1980,7,5
247,1981,8,2
247,1982,7,5
247,1982,9,1
247,1982,11,5
247,1984,10,1
247,1984,12,5
247,1986,13,5
247,1987,14,5
247,1987,15,5
247,1993,16,5
247,1996,17,5
247,2014,18,5
248,1979,1,6
248,1979,2,3
248,1980,2,3
248,1980,3,2
248,1980,4,2
248,1982,5,1
248,1983,6,7
248,1983,7,7
248,1983,8,1
248,1985,7,1
248,1986,9,5
248,1986,10,5
248,1987,7,1
248,1988,11,5
248,1988,12,5
248,1988,13,1
248,1989,14,1
248,1991,15,1
248,1991,16,5
248,1992,17,1
248,1992,18,1
248,1994,19,1
248,1994,20,5
248,1996,21,5
248,1998,22,6
248,1998,23,1
248,2000,24,6
248,2000,25,5
248,2000,26,1
248,2002,27,1
248,2002,28,1
248,2006,29,5
248,2006,30,1
248,2010,31,5
248,2010,32,1
249,1979,1,3
249,1980,1,3
249,1981,2,5
249,1988,3,5
249,1992,4,6
249,2000,5,1
249,2000,6,6
249,2002,7,4
249,2014,8,6
250,1979,1,5
250,1987,2,4
250,1991,3,1
250,2018,5,1
251,1979,1,3
251,1980,1,3
251,1980,2,3
251,1983,3,7
251,2000,4,1
251,2016,5,5
251,2018,6,5
251,2018,7,5
252,1980,1,1
252,1980,2,3
252,1985,3,5
252,1989,4,6
252,1992,5,4
253,1980,1,5
253,1986,2,1
253,1986,3,5
253,1994,4,6
253,1994,6,5
253,1996,5,1
254,1980,1,5
254,1980,2,3
254,1982,3,5
254,1983,3,6
254,1984,4,1
254,1985,5,5
254,1987,7,5
254,2002,6,1
254,2004,8,5
254,2004,9,5
255,1979,1,5
255,1980,2,5
255,1982,4,5
255,1998,3,5
255,1998,5,6
255,2006,6,1
255,2012,7,5
255,2012,8,1
255,2016,9,5
256,1980,1,5
256,1983,2,7
256,1983,3,7
256,1984,4,5
256,1984,5,5
256,1985,6,5
256,1985,7,5
256,1987,8,5
256,1994,9,6
256,1996,10,1
256,1996,11,6
256,1998,12,5
256,1998,14,6
256,2002,10,5
256,2004,15,6
256,2006,16,5
256,2008,17,2
256,2018,20,5
256,2014,18,2
256,2014,19,1
257,1980,1,5
257,1981,2,5
257,1982,3,5
257,1982,4,5
257,1987,5,5
257,1987,6,5
257,1993,7,6
257,1996,8,5
257,1998,9,6
257,2000,10,6
257,2002,11,5
257,2006,12,6
257,2006,13,6
257,2008,14,5
257,2008,15,6
257,2010,16,6
257,2010,17,6
257,2016,18,5
257,2018,19,5
258,1979,1,5
258,1980,2,5
258,1982,3,5
258,1982,4,5
258,1983,5,6
258,1983,6,7
258,1984,7,1
258,1984,9,5
258,1985,8,5
258,1985,10,5
258,1986,11,1
258,1986,12,4
258,1989,13,1
258,1992,13,1
258,1993,14,4
258,1993,16,1
258,1996,15,5
258,2000,17,6
258,2000,18,6
258,2002,19,2
259,1983,1,7
259,1983,3,7
259,1986,2,-3
259,1987,5,5
259,1987,6,5
259,1989,7,5
259,1992,4,6
259,1993,8,5
259,1993,9,5
259,1996,10,2
259,1998,12,1
259,1998,13,5
259,1998,14,1
259,2000,15,1
259,2000,16,2
259,2000,17,1
259,2002,18,1
259,2004,18,6
259,2004,20,1
259,2006,19,1
259,2006,20,1
259,2006,21,1
259,2006,22,6
259,2006,23,5
259,2008,24,1
259,2008,25,1
259,2008,26,5
259,2010,25,5
259,2012,25,1
259,2016,27,1
259,2016,28,6
259,2016,29,6
259,2016,30,-2
259,2018,31,5
260,1980,2,5
260,1981,1,5
260,2016,4,-3
261,1980,1,5
261,1986,2,1
261,1989,3,5
261,1989,4,2
261,2016,6,6
262,1981,1,5
262,1986,2,5
262,1989,3,5
262,1998,4,1
263,1983,1,7
263,1983,2,1
263,1984,1,5
263,1985,4,5
263,1986,3,1
264,1979,1,5
264,1979,2,5
264,1979,3,5
264,1980,4,5
264,1980,5,5
264,1980,6,5
264,1980,7,5
264,1981,8,5
264,1981,9,5
264,1981,10,5
264,1982,11,2
264,1983,12,3
264,1986,13,5
264,1986,14,1
264,1987,15,5
264,1987,16,1
264,1987,17,1
264,1988,18,5
264,1993,19,5
264,1993,20,1
264,1993,21,5
264,1993,22,2
264,1994,23,1
264,1996,24,5
264,1996,25,2
264,1998,26,2
265,1980,1,5
265,1982,2,5
265,1982,3,5
265,1983,4,3
265,1984,6,1
265,1985,5,5
265,1988,7,1
265,1988,8,5
265,1992,9,4
265,2010,10,1
265,2012,10,1
266,1979,1,5
267,1979,1,1
267,1980,2,5
267,1980,3,3
268,1979,1,6
268,1979,2,1
268,1980,3,5
268,1980,4,1
268,1981,5,5
268,1982,6,1
268,1985,7,1
268,1986,8,5
268,1988,10,3
268,1989,11,1
268,1989,12,1
268,1991,13,1
268,1993,14,5
268,1993,15,6
268,1994,16,1
268,1998,18,1
268,1998,19,1
268,2002,20,5
268,2002,21,2
269,1979,1,6
269,1979,2,6
269,1980,3,5
269,1980,3,5
269,1980,4,5
269,1981,5,1
269,1985,6,5
269,1991,7,1
269,1996,8,5
269,2004,9,5
270,1980,1,1
270,1980,1,5
270,1985,2,5
271,1983,1,1
271,1984,1,5
271,1984,2,5
271,1988,3,5
271,1989,5,3
271,1991,4,1
271,1992,6,1
271,1994,6,1
271,1998,5,5
272,1979,1,1
272,1979,2,5
272,1979,3,6
272,1980,4,1
272,1981,5,5
272,1981,6,5
272,1982,7,1
272,1982,8,1
272,1983,9,7
272,1984,10,4
272,2008,11,1
272,2014,12,1
273,1979,1,5
273,1979,2,1
273,1980,2,1
273,1981,3,5
273,1982,4,5
273,1983,5,7
273,1986,6,5
273,2002,7,1
273,2002,8,5
273,2006,9,5
273,2010,10,2
273,2010,11,1
273,2018,12,1
274,1979,1,6
274,1980,2,6
274,1980,3,5
274,1981,5,1
274,1982,4,5
274,1982,6,5
274,1983,7,1
274,1984,8,1
274,1984,9,5
274,1984,10,5
274,1984,11,5
274,1986,12,5
274,1987,14,5
274,1993,15,6
274,2000,16,5
274,2000,17,6
274,2010,13,2
274,2010,18,3
274,2012,19,5
274,2012,20,5
274,2012,21,1
274,2016,23,6
274,2014,22,2
275,1979,2,5
275,1979,3,5
275,1979,4,1
275,1980,1,5
275,1981,5,5
275,1982,6,5
275,1987,7,5
275,1988,8,1
275,1989,9,6
275,2004,11,1
275,2006,12,5
275,2006,13,1
275,2008,12,1
275,2008,14,5
275,2008,15,5
275,2012,16,5
275,2012,17,6
